IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
18914,91,Turkmenistan,Female,0,5.63
97163,86,Thailand,Female,0,6.14
47198,90,Egypt,Female,0,4.19
24448,72,Kuwait,Male,0,6.49
69458,60,Italy,Male,0,5.84
54025,22,Italy,Female,0,5.85
34974,87,Kosovo,Male,0,5.01
27003,35,Georgia,Male,0,3.9
29415,92,Argentina,Male,0,6.46
35786,94,Armenia,Male,0,4.13
74190,82,Chile,Female,1,7.28
51816,71,Serbia,Female,0,4.74
29999,92,Belgium,Male,0,6.82
25466,40,Iran,Female,0,4.6
46695,50,Cameroon,Male,0,4.3
71991,55,Palestinian Territories,Female,0,4.4
74483,83,Saudi Arabia,Male,0,6.27
27214,21,Niger,Female,0,3.99
46848,41,Congo-Kinshasa,Female,0,4.38
29698,24,Zambia,Male,0,4.96
58469,42,Poland,Female,0,5.76
35140,55,France,Female,1,7.32
76041,18,Greece,Female,0,5.25
60718,64,Croatia,Male,0,5.39
85377,49,Guinea,Female,0,3.68
33703,38,Iraq,Male,0,4.53
60747,75,Australia,Female,0,7.33
34536,35,Cambodia,Female,0,3.95
25712,21,Bolivia,Female,0,5.57
39178,83,Myanmar,Male,0,4.32
34617,59,Colombia,Male,0,6.19
61961,42,Italy,Male,1,6.14
80944,70,China,Male,0,4.82
75096,76,India,Female,0,4.56
95841,52,Netherlands,Male,0,7.3
49298,51,Mauritius,Male,0,5.29
16989,38,Hungary,Male,0,4.48
40282,74,Congo-Brazzaville,Male,0,4.27
60811,66,Slovenia,Male,0,5.87
53791,81,Guatemala,Female,0,5.87
18075,59,Iraq,Female,0,4.79
31119,85,Jamaica,Female,0,5.31
61399,39,Colombia,Male,0,6.22
30455,44,Montenegro,Female,0,5.15
58392,46,Cameroon,Male,1,4.57
91237,50,Russia,Female,0,5.37
72867,74,Hungary,Female,0,4.68
51994,90,Sri Lanka,Female,0,3.86
28958,90,Iran,Male,0,4.35
10559,23,India,Male,0,4.66
45971,55,Bosnia and Herzegovina,Male,0,4.64
57922,95,Haiti,Female,0,4.1
76703,89,Portugal,Male,0,4.95
67292,66,United Arab Emirates,Male,0,7
99702,70,Uruguay,Male,0,6.2
45954,80,India,Male,0,4.51
73415,20,Canada,Female,0,7.32
43286,20,New Zealand,Male,1,7.53
38327,61,Jordan,Female,0,5.18
12153,52,Croatia,Male,1,6.25
35693,88,Guinea,Female,0,3.73
79887,44,Mexico,Female,0,6.88
14697,96,Azerbaijan,Female,0,4.47
23631,35,Gabon,Female,0,3.86
17553,94,Macedonia,Female,1,4.82
94597,41,Liberia,Female,0,4.19
53786,42,Saudi Arabia,Male,0,6.43
22342,33,Moldova,Female,0,5.77
44430,24,El Salvador,Male,0,5.66
55487,31,Turkey,Male,1,5.68
56720,41,Poland,Female,0,5.64
81034,21,Macedonia,Male,0,4.54
44282,87,Russia,Female,0,5.21
86974,27,Spain,Female,0,6.1
77439,21,Saudi Arabia,Male,0,6.21
65249,24,North Cyprus,Female,0,5.21
35937,98,Singapore,Female,0,6.51
18525,60,Malaysia,Male,0,5.54
79088,55,Slovakia,Female,0,5.78
98940,92,Estonia,Female,0,5.14
56845,72,Albania,Female,0,5.31
17568,51,Honduras,Female,0,5.12
14858,30,Hong Kong,Male,0,5.29
91491,73,Morocco,Female,0,4.79
51120,77,Congo-Kinshasa,Male,0,4.38
22024,76,Moldova,Male,0,5.7
45245,23,Congo-Kinshasa,Male,0,4.38
59628,43,Egypt,Female,0,4.05
41928,54,Azerbaijan,Male,0,4.33
34972,71,Syria,Female,0,3.71
82001,79,Afghanistan,Male,0,3.83
58900,82,Albania,Female,0,5.39
78857,29,Central African Republic,Female,0,3.34
22401,23,Nigeria,Female,0,5.05
30043,81,Sierra Leone,Female,0,4.17
63364,37,Saudi Arabia,Female,0,6.21
24374,30,Sweden,Female,0,7.21
19859,64,Japan,Male,0,5.79
79400,94,Croatia,Male,0,5.57
35805,22,Tajikistan,Male,0,4.31
66264,40,Albania,Male,0,5.29
83577,19,Tunisia,Female,0,4.79
56288,53,Burkina Faso,Female,0,4.17
29468,30,Mauritania,Female,1,5.07
98244,95,Libya,Female,0,5.16
40277,47,Yemen,Female,0,4.05
99476,56,Morocco,Male,0,4.86
15926,85,Malaysia,Female,0,5.63
31033,63,Netherlands,Male,0,7.35
60737,39,Luxembourg,Male,0,6.92
92783,93,Iran,Female,0,4.4
40700,34,Ireland,Female,0,6.86
75248,97,Serbia,Female,0,4.6
33426,73,Ukraine,Male,0,4.85
74952,71,Malta,Female,1,6.3
48744,81,Uzbekistan,Male,0,5.58
11578,35,Georgia,Male,0,4
45160,38,Portugal,Female,0,5.08
51725,38,Costa Rica,Male,0,7.12
53165,76,Suriname,Male,1,6.38
62756,95,Thailand,Male,1,6.56
63004,92,Guinea,Female,0,3.67
83497,29,Bahrain,Male,0,5.03
19418,52,Tanzania,Male,0,3.6
79621,70,Haiti,Female,0,4.15
54992,67,Trinidad and Tobago,Female,0,6.32
10543,48,Afghanistan,Female,0,3.78
22024,43,France,Male,0,6.61
29550,79,Morocco,Male,0,4.85
98466,38,Palestinian Territories,Female,0,4.7
73933,18,Denmark,Male,1,8.38
46903,98,Israel,Male,0,7
51993,86,Macedonia,Male,1,5
25192,33,Lithuania,Male,0,5.37
83641,68,Malawi,Female,0,3.93
25540,50,Syria,Female,0,3.65
86027,86,Oman,Male,0,6.71
50645,87,Argentina,Female,0,6.48
44470,83,Bangladesh,Female,0,4.51
66149,19,Ecuador,Male,0,5.86
73361,33,Nepal,Female,0,4.08
57010,33,Gabon,Male,0,4.04
10848,85,Ireland,Male,1,7.74
25803,19,Bolivia,Male,0,5.76
23558,48,Jordan,Male,0,5.15
93781,76,Slovakia,Female,0,5.79
22859,71,Chile,Female,0,6.44
99343,87,Mongolia,Male,0,4.65
84027,96,Finland,Female,1,7.6
87581,98,Mexico,Female,0,6.88
55943,64,Latvia,Male,0,4.91
59397,72,Sudan,Female,0,4.29
92252,24,Senegal,Female,0,3.68
89284,57,Yemen,Male,0,3.92
21791,47,Kenya,Female,0,4.31
22939,62,Canada,Male,1,7.64
61873,62,Uganda,Female,0,4.23
15211,27,Australia,Female,1,7.37
28869,96,Spain,Female,0,6.05
38442,30,Morocco,Male,0,4.82
93754,52,Costa Rica,Male,0,7.23
15937,94,Liberia,Female,1,4.54
15606,74,Zimbabwe,Female,1,5.36
43747,55,Bangladesh,Male,1,4.93
12402,62,Portugal,Female,0,4.8
94780,44,Canada,Male,0,7.33
25612,25,New Zealand,Male,1,7.27
66979,69,Uruguay,Male,0,6.34
89213,80,Lebanon,Male,0,4.79
69917,26,Congo-Kinshasa,Female,0,4.43
51847,21,Ghana,Female,0,4.91
95231,94,Poland,Female,0,5.56
56953,45,United States,Male,1,7.22
77008,53,Indonesia,Female,1,5.43
11202,88,Poland,Female,0,5.66
38584,91,Bangladesh,Male,0,4.68
33584,30,Malaysia,Male,0,5.76
60217,36,Japan,Male,0,5.77
31731,98,Luxembourg,Female,1,7.74
71928,87,Mali,Female,0,4.2
40403,73,Vietnam,Male,0,5.37
58663,23,Brazil,Female,1,7.48
76347,21,Nicaragua,Male,0,5.23
78243,97,Qatar,Male,0,6.67
32816,40,Costa Rica,Male,0,7.16
45732,97,Qatar,Female,0,6.48
41298,66,Sri Lanka,Male,0,4.1
48630,91,Sudan,Female,0,4.24
13789,33,Ukraine,Male,0,4.93
41971,81,Libya,Female,0,5.32
89308,62,South Korea,Male,0,6.27
33739,63,Comoros,Male,0,3.62
99482,80,Oman,Female,0,6.75
61313,57,Syria,Male,0,3.87
63686,77,Bulgaria,Female,0,3.91
38386,63,Bolivia,Male,0,5.69
25778,49,Egypt,Female,0,4.22
43204,48,Dominican Republic,Female,0,4.82
18200,55,South Africa,Male,0,4.71
37512,67,Ghana,Male,0,5.02
40890,46,Malawi,Male,0,4.04
91790,69,Tajikistan,Female,0,4.28
41668,33,Comoros,Female,0,3.66
22644,67,Ecuador,Female,0,5.68
95120,26,Armenia,Female,0,4.07
77578,78,Indonesia,Female,0,5.07
53494,32,Malaysia,Female,0,5.71
65252,47,Burkina Faso,Female,0,4.24
15997,44,Angola,Male,0,5.54
98525,93,Pakistan,Male,0,5.25
74370,69,Togo,Female,0,2.68
85508,62,Indonesia,Male,0,5.12
39427,50,Yemen,Female,0,3.75
90630,32,Nicaragua,Female,0,5.51
47720,74,Serbia,Female,0,4.72
40471,66,Chad,Female,0,4.04
84271,89,Oman,Female,0,6.56
45662,38,Norway,Male,0,7.61
30034,34,Colombia,Male,1,6.83
97388,74,Angola,Male,0,5.54
11800,86,Kuwait,Female,0,6.32
84888,22,El Salvador,Male,0,5.55
33860,31,Burundi,Male,0,3.59
83722,72,Ecuador,Female,0,5.81
12893,91,Palestinian Territories,Female,1,5.05
56225,81,Honduras,Male,0,4.88
15339,46,Egypt,Male,0,4.18
81827,73,Indonesia,Female,0,5.14
79642,46,Bulgaria,Female,0,3.93
26545,45,Sierra Leone,Female,0,4.2
32318,86,Russia,Female,0,5.39
31556,88,Switzerland,Male,0,7.51
33491,47,Albania,Female,1,5.57
94120,94,Hong Kong,Male,1,5.8
78320,63,Lesotho,Female,0,4.71
18851,44,Kyrgyzstan,Male,0,4.85
59815,78,Egypt,Male,0,4.19
43025,46,Mali,Male,0,3.97
37067,36,Iran,Male,0,4.42
56399,32,Sudan,Male,0,4.4
64990,35,Kyrgyzstan,Male,0,4.98
52354,81,Thailand,Female,1,6.76
23718,89,Brazil,Female,0,6.8
56099,40,United Arab Emirates,Male,0,7.05
57371,60,Venezuela,Female,0,7
53001,96,Belgium,Female,0,6.92
44207,34,Vietnam,Female,1,5.87
43315,32,Bolivia,Male,0,5.81
11818,34,Bahrain,Male,1,5.82
25248,34,Finland,Female,0,7.36
15985,93,Congo-Kinshasa,Female,0,4.36
62653,59,Zambia,Male,0,4.94
63714,86,Guatemala,Female,1,6.51
32777,71,India,Male,0,4.52
61134,36,Senegal,Male,0,3.96
54088,88,Albania,Female,0,5.48
90340,74,Jamaica,Male,0,5.18
47714,59,Iceland,Female,0,7.16
29638,89,Cyprus,Male,0,6.43
41608,44,Croatia,Male,0,5.58
61498,37,South Africa,Male,0,4.78
12418,53,Malaysia,Female,0,5.59
58558,97,Qatar,Male,0,6.4
31703,85,India,Male,0,4.49
94840,52,Liberia,Male,0,4.14
73082,68,Uzbekistan,Female,0,5.42
14969,64,Slovenia,Female,0,5.89
81645,48,South Korea,Female,1,6.62
74734,40,Cambodia,Male,0,3.89
68996,68,Bulgaria,Male,0,3.72
37010,91,Argentina,Male,1,6.58
18409,68,Togo,Female,0,2.85
61139,98,Dominican Republic,Male,0,4.7
66007,62,Malta,Male,1,6.57
69679,93,Congo-Brazzaville,Female,1,4.36
16293,97,Greece,Male,0,5.17
53386,68,Mauritania,Female,0,4.74
95936,78,Burundi,Male,0,3.48
59471,85,China,Male,0,4.74
66997,71,Burkina Faso,Female,0,4.2
98289,36,Angola,Female,0,5.34
22138,45,Sierra Leone,Male,0,4.18
57085,24,Sudan,Male,0,4.14
46728,81,Romania,Male,0,4.9
48973,19,Nigeria,Female,0,5.08
81175,52,Swaziland,Female,0,4.75
25210,51,Argentina,Male,0,6.31
20997,74,Kuwait,Female,0,6.3
76623,88,Bolivia,Female,0,5.73
63716,56,Romania,Male,0,4.78
23542,97,Lebanon,Male,0,4.84
24990,54,Philippines,Female,0,4.75
21441,99,Greece,Male,0,5.36
66952,46,Lithuania,Female,0,5.32
68279,89,Norway,Male,0,7.57
30640,88,Uganda,Female,0,4.16
29577,32,Turkmenistan,Female,0,5.38
40005,96,Turkmenistan,Female,0,5.58
66368,67,El Salvador,Male,0,5.67
50561,90,Paraguay,Male,1,6.28
71092,77,Russia,Male,0,5.37
62821,55,Brazil,Male,0,6.79
15835,83,Zimbabwe,Female,0,4.83
95089,98,Cyprus,Male,1,6.65
59643,67,Palestinian Territories,Male,0,4.6
83565,66,Saudi Arabia,Male,0,6.25
12254,60,Rwanda,Female,0,3.6
75609,44,Cameroon,Male,0,4.31
46690,20,South Africa,Female,0,4.77
32861,58,Greece,Male,0,5.17
26954,56,Angola,Female,0,5.32
53118,23,Comoros,Female,0,3.57
93923,30,Rwanda,Female,0,3.5
32397,30,Dominican Republic,Female,0,4.83
55766,28,Angola,Male,0,5.34
74365,31,Burkina Faso,Male,0,4.04
53591,40,Italy,Female,0,5.75
99009,68,Iceland,Male,1,7.46
47176,47,Suriname,Female,0,6.22
44448,95,Turkmenistan,Male,0,5.35
18749,69,Morocco,Male,1,5.02
50406,86,Romania,Male,0,5.01
71372,19,Malaysia,Female,0,5.5
95656,48,Peru,Male,0,5.74
76624,21,South Africa,Female,0,4.78
14691,88,Central African Republic,Male,0,3.4
47498,55,Mauritius,Female,0,5.26
20464,22,China,Female,0,4.87
47029,73,Australia,Male,1,7.74
91000,73,Australia,Male,1,7.43
51492,30,Czech Republic,Female,1,6.77
28688,24,Australia,Female,0,7.28
84314,31,Swaziland,Female,0,4.77
80977,48,Russia,Female,0,5.25
11349,81,Guatemala,Female,0,5.85
32791,61,Latvia,Male,0,4.76
31367,93,Nicaragua,Male,1,6.11
57155,95,Greece,Female,0,5.42
54771,22,Benin,Female,0,3.42
29055,50,Slovenia,Male,1,6.09
72768,33,Ghana,Male,0,4.93
35758,97,Mongolia,Female,0,4.82
72797,30,Dominican Republic,Female,0,4.73
73821,90,Finland,Male,0,7.1
24097,51,Ukraine,Male,0,4.85
54585,40,Guatemala,Female,0,5.83
50765,56,Nigeria,Male,0,5.06
45374,58,Kazakhstan,Male,0,5.58
69536,58,Mexico,Female,0,6.85
50648,57,United Kingdom,Male,0,6.86
29463,29,Panama,Female,1,7.35
90682,49,Ethiopia,Female,0,4.5
33311,54,Qatar,Female,0,6.48
42217,18,Mali,Female,0,4.24
41672,72,Croatia,Female,0,5.55
31428,99,Sweden,Female,0,7.36
21094,98,Liberia,Male,0,3.96
89282,68,Mauritius,Male,0,5.38
77095,77,Armenia,Female,0,4.29
60071,81,Ireland,Male,0,6.92
14460,86,Turkmenistan,Female,0,5.58
79268,81,Vietnam,Female,0,5.36
20870,44,Ukraine,Female,0,4.77
66202,73,Dominican Republic,Male,0,4.91
18927,39,France,Male,0,6.53
58555,58,Nepal,Male,0,3.88
95569,89,Haiti,Female,0,4.07
10092,58,Bolivia,Female,0,5.85
74791,39,Bolivia,Female,0,5.86
46955,57,Moldova,Male,1,6.36
61549,66,Ghana,Male,0,4.84
34841,37,Iceland,Male,0,7.15
26039,68,Dominican Republic,Male,0,4.84
58547,36,Chile,Female,0,6.34
50635,64,Laos,Male,0,4.75
60243,33,China,Male,0,4.89
35387,95,Tunisia,Male,0,4.66
97581,30,Palestinian Territories,Female,0,4.65
86194,63,Bulgaria,Male,0,3.94
10969,83,El Salvador,Male,0,5.6
24202,72,Denmark,Male,0,7.52
15340,93,China,Male,0,4.86
84744,61,Guatemala,Male,0,5.78
21027,25,Ecuador,Female,0,5.8
17476,19,Poland,Male,0,5.61
51005,43,Thailand,Male,0,6.17
19449,70,Albania,Male,0,5.31
66434,24,Rwanda,Female,0,3.49
11141,62,Mauritania,Male,0,4.55
43318,36,Austria,Male,0,7.36
61229,88,Iraq,Male,0,4.78
61700,84,Djibouti,Male,0,4.51
24064,50,Singapore,Female,0,6.38
99257,87,Tunisia,Female,0,4.81
55638,52,Palestinian Territories,Female,0,4.5
83998,58,North Cyprus,Male,0,5.38
89780,30,Kazakhstan,Male,0,5.66
14897,21,Russia,Female,0,5.43
45359,45,Rwanda,Female,0,3.56
87568,61,Kuwait,Female,1,6.9
56986,89,Belarus,Male,0,5.22
33987,67,Tajikistan,Male,0,4.27
58365,71,Iceland,Female,0,7.26
20165,96,Hong Kong,Male,0,5.4
43284,84,Iran,Male,0,4.49
98797,39,Belgium,Male,0,6.89
16338,23,Taiwan,Male,0,6.19
97151,63,United Kingdom,Female,0,6.77
11600,65,Slovakia,Male,1,6.23
80138,95,Somaliland region,Female,0,4.71
69765,26,Kyrgyzstan,Female,0,4.86
46446,62,Uganda,Male,0,4.24
61602,37,Mauritius,Male,0,5.32
46492,64,Thailand,Female,0,6.21
65610,83,Nicaragua,Female,0,5.41
12474,84,Hungary,Female,0,4.69
56429,72,Lebanon,Female,0,4.87
97889,48,Senegal,Male,0,3.77
29328,18,Djibouti,Female,0,4.66
98772,91,Qatar,Female,1,6.96
88842,84,South Korea,Male,0,6.23
98142,63,Tajikistan,Male,0,4.27
35725,89,Greece,Female,0,5.27
54744,72,Ireland,Male,1,7.21
79791,19,Netherlands,Male,0,7.44
27142,70,Afghanistan,Male,0,4.02
74803,97,Hong Kong,Female,0,5.37
87165,65,Uzbekistan,Female,1,5.99
69705,39,Djibouti,Female,0,4.65
23939,88,Liberia,Female,0,3.92
88574,93,Honduras,Male,1,5.53
12003,29,Rwanda,Female,0,3.71
72801,92,Tanzania,Male,0,3.63
23835,95,South Africa,Female,0,4.85
21123,71,Djibouti,Male,0,4.65
59811,92,Bangladesh,Male,0,4.73
21786,82,Brazil,Male,1,7.5
87516,99,Ghana,Male,0,4.97
87330,79,Laos,Female,0,4.56
64034,78,Nepal,Female,0,3.97
46128,86,Djibouti,Male,0,4.41
60528,64,Djibouti,Female,0,4.45
88149,71,Lesotho,Male,0,4.81
92879,38,Romania,Male,0,4.94
92731,81,Chad,Female,0,3.88
59289,18,Ecuador,Male,0,5.81
16238,67,Congo-Kinshasa,Female,0,4.57
54704,90,Zambia,Male,0,4.94
27946,79,Lesotho,Male,0,4.72
54246,48,Sierra Leone,Male,0,4.26
95148,49,Cambodia,Female,0,3.88
63672,21,Bolivia,Male,1,6.32
66408,67,Costa Rica,Female,0,7.08
89163,48,Vietnam,Female,0,5.31
41014,40,Mexico,Male,0,6.84
45875,94,United Kingdom,Female,0,6.79
69817,64,Bangladesh,Male,0,4.74
59516,62,United Arab Emirates,Female,0,7.02
17070,80,Belarus,Female,0,5.28
98679,31,Germany,Female,0,6.39
74317,77,Kazakhstan,Female,0,5.54
76275,52,Greece,Male,0,5.26
63823,61,Botswana,Female,0,3.67
18804,71,Estonia,Male,0,5.42
70491,73,Mali,Male,0,4.08
42084,54,Saudi Arabia,Female,1,7.06
25310,21,Malaysia,Female,0,5.6
49300,44,Netherlands,Male,0,7.45
25527,46,Kuwait,Male,0,6.4
57152,53,Guinea,Male,0,3.67
59164,87,Venezuela,Male,0,6.8
17100,97,Saudi Arabia,Male,0,6.41
35213,85,Switzerland,Female,0,7.59
16974,19,Belgium,Male,0,6.93
11618,52,Jamaica,Male,0,5.14
38905,40,Cameroon,Female,0,4.28
86819,77,Sudan,Female,0,4.38
53683,45,Zimbabwe,Male,0,4.65
78484,41,Hong Kong,Male,0,5.35
58836,85,Tajikistan,Male,1,4.6
64362,59,Israel,Male,1,7.37
69019,83,Ghana,Female,0,4.91
36702,73,Sri Lanka,Male,0,3.91
31102,75,Jordan,Female,0,5.18
49789,34,Madagascar,Male,0,3.9
26541,23,Zimbabwe,Male,0,4.78
86937,31,Ukraine,Male,0,4.8
29268,41,Kazakhstan,Female,0,5.61
16143,74,Madagascar,Male,0,3.71
12987,89,Russia,Female,0,5.45
62630,52,Denmark,Female,0,7.56
73755,35,North Cyprus,Male,1,5.95
31505,78,Luxembourg,Female,1,7.67
26719,85,Iceland,Male,0,7.34
47489,99,Mali,Male,1,4.79
74516,34,Kenya,Female,0,4.39
30842,89,Congo-Kinshasa,Female,0,4.43
80798,67,Turkmenistan,Male,0,5.59
51087,68,Kuwait,Female,0,6.34
79768,88,Qatar,Male,0,6.39
44204,35,Madagascar,Female,0,3.7
35096,30,Bolivia,Male,0,5.58
13952,48,United States,Male,0,7.01
77597,41,Canada,Female,0,7.4
44949,61,Spain,Male,0,6.06
93717,26,Australia,Female,0,7.09
37582,41,Azerbaijan,Male,0,4.5
99791,90,Greece,Male,0,5.16
74331,82,Algeria,Male,0,5.38
11001,82,Mali,Male,0,4.18
52539,33,Thailand,Female,0,6.1
38983,21,Slovenia,Male,0,5.91
64510,25,Zimbabwe,Male,0,4.58
26945,44,Afghanistan,Female,0,4.02
98454,85,Israel,Male,1,7.33
87111,86,Kosovo,Female,0,4.95
82137,38,Burkina Faso,Female,0,4.18
15028,83,Malaysia,Female,0,5.66
92918,57,Guinea,Female,0,3.72
87611,45,Libya,Male,0,5.12
36993,80,Kosovo,Female,0,5.02
71986,84,Australia,Male,0,7.06
34108,95,Swaziland,Female,0,4.82
55370,26,Paraguay,Female,0,5.67
32644,49,Senegal,Male,0,3.84
44551,41,Austria,Female,0,7.16
63557,33,Bulgaria,Female,0,3.72
39170,33,Guinea,Female,0,3.72
13675,54,Zambia,Male,1,5.04
33080,22,United States,Male,1,7.13
97270,83,Libya,Female,0,5.09
69295,73,Palestinian Territories,Male,0,4.4
16664,82,Russia,Female,0,5.24
15268,18,Thailand,Male,0,6.3
87822,19,Peru,Female,0,5.64
51988,33,Turkey,Female,0,5.17
87192,34,Israel,Male,0,7.08
11381,26,Guatemala,Male,1,6.65
92455,31,Botswana,Female,0,3.68
14559,61,Panama,Female,0,6.93
75586,98,Paraguay,Female,0,5.52
49708,96,Suriname,Male,0,5.98
20388,62,Bahrain,Male,0,5.27
57417,80,Guatemala,Male,1,6.5
68325,88,Croatia,Male,0,5.37
24040,18,Togo,Female,0,2.93
93507,95,Haiti,Female,0,4.25
16899,91,Iraq,Female,0,4.75
33710,19,Macedonia,Female,0,4.51
21071,81,United States,Female,0,6.89
80940,60,Palestinian Territories,Female,0,4.54
84154,97,Mexico,Male,0,6.95
66479,95,Singapore,Female,0,6.54
84658,27,Iran,Female,0,4.45
51936,77,Hong Kong,Female,0,5.49
40435,63,Indonesia,Female,0,5.33
68376,73,Haiti,Male,0,4.21
31148,82,Turkmenistan,Female,1,6.23
83275,43,Gabon,Male,0,3.85
36975,78,Egypt,Male,0,4.01
70689,37,Poland,Female,0,5.73
79491,48,Niger,Female,0,3.94
28242,59,United States,Male,1,7.14
57848,82,Mauritania,Female,0,4.66
56332,83,Algeria,Female,0,5.2
15206,94,Nigeria,Male,1,5.8
34821,44,Netherlands,Male,0,7.22
69393,65,Sudan,Female,0,4.32
59336,31,Hungary,Female,0,4.49
74861,23,Thailand,Male,0,6.24
12557,54,Guatemala,Female,1,6.59
84170,56,Sri Lanka,Male,0,4.02
74633,58,Sierra Leone,Female,0,4.18
68428,89,Uzbekistan,Female,0,5.32
63694,36,Guatemala,Female,0,5.97
23353,36,Belarus,Female,1,5.79
67905,87,Mexico,Male,0,7.06
22239,71,Paraguay,Female,0,5.52
61446,83,Serbia,Female,0,4.65
18929,76,Uganda,Female,0,4.16
84441,79,Iran,Female,0,4.42
27182,91,Cameroon,Female,0,4.29
42140,66,Djibouti,Female,1,5.02
88239,86,Nepal,Male,0,4.02
83288,53,Benin,Male,0,3.43
57082,72,Haiti,Female,0,4.3
54417,71,Ireland,Male,0,6.89
99847,80,Burkina Faso,Male,0,4.22
29882,75,Thailand,Male,0,6.18
66510,82,Congo-Kinshasa,Male,0,4.43
21394,62,Belarus,Male,0,5.25
24139,66,Qatar,Female,0,6.46
11898,55,Cameroon,Female,1,5.1
15375,22,Ireland,Male,1,7.52
83412,30,Syria,Male,0,3.62
98548,45,Saudi Arabia,Female,1,6.53
60120,50,Lebanon,Female,0,4.67
13244,49,Mauritania,Male,0,4.71
57957,20,Ukraine,Female,0,5.04
76294,88,Denmark,Female,1,8.12
24739,77,Zimbabwe,Male,0,4.81
21998,23,Sierra Leone,Male,0,4.23
34977,89,Palestinian Territories,Male,0,4.7
18719,56,Mongolia,Male,0,4.55
34160,61,Uzbekistan,Female,0,5.34
90696,66,Brazil,Female,0,6.81
41786,25,Jamaica,Male,0,5.28
27240,36,Hungary,Male,0,4.57
51231,71,Malta,Male,1,6.12
25767,60,Czech Republic,Female,0,6.13
77775,35,Yemen,Female,0,3.8
17938,62,Laos,Female,0,4.5
19325,49,Dominican Republic,Male,0,4.71
39922,50,Czech Republic,Female,0,6.12
36069,38,Czech Republic,Female,1,6.78
19178,33,Peru,Male,1,6.21
20412,31,Nicaragua,Male,1,5.81
30987,62,Egypt,Female,0,4.2
25872,67,Niger,Male,0,4
93782,88,Kuwait,Male,0,6.35
39197,36,Morocco,Female,0,4.76
48716,65,Sweden,Male,0,7.47
41307,82,Kosovo,Male,0,5.04
27733,36,Slovakia,Female,0,5.86
67590,85,Moldova,Male,0,5.6
45451,86,Norway,Male,0,7.51
84059,81,Colombia,Female,0,6.31
29026,61,Jordan,Male,0,5.29
20139,65,Yemen,Female,0,3.87
98246,67,Belgium,Female,0,6.89
16816,78,Ukraine,Female,0,4.85
78497,47,Haiti,Male,0,4.19
27033,50,Lesotho,Female,0,4.9
97623,79,Paraguay,Female,0,5.76
94883,65,Trinidad and Tobago,Male,0,6.43
61903,98,Macedonia,Female,0,4.55
34022,44,Kosovo,Male,0,5.07
85344,92,South Korea,Male,0,6.24
52312,50,Turkmenistan,Female,0,5.44
33126,78,Australia,Male,0,7.07
54114,46,Singapore,Female,0,6.38
60303,36,Djibouti,Female,0,4.46
85341,25,Congo-Brazzaville,Male,0,4.17
60870,56,Jamaica,Female,0,5.3
22808,59,Argentina,Female,0,6.53
16091,33,United Kingdom,Male,0,6.82
73705,48,United States,Male,0,7.01
88205,90,Uruguay,Female,1,7
42013,70,Philippines,Female,0,4.97
21557,42,Latvia,Male,1,5.66
59341,23,Bangladesh,Female,1,4.98
38975,70,Costa Rica,Male,1,7.68
55007,46,Switzerland,Female,0,7.58
41463,64,Tanzania,Male,0,3.66
84870,84,Congo-Brazzaville,Male,0,4.01
18990,30,Sierra Leone,Male,0,4.04
66598,46,Togo,Female,0,2.7
62968,39,Gabon,Female,0,3.87
30152,73,Macedonia,Male,0,4.34
47219,61,Togo,Female,0,2.83
92678,68,Egypt,Female,0,4.26
36725,44,Kuwait,Male,0,6.43
36772,78,Afghanistan,Female,0,3.74
24962,97,Senegal,Female,0,3.88
20619,53,Australia,Male,1,7.39
41481,44,Sri Lanka,Male,0,4.11
88210,52,Uzbekistan,Male,0,5.61
66394,44,Uruguay,Male,1,6.72
64332,68,Ecuador,Male,0,5.73
31190,54,Tunisia,Female,0,4.58
90104,59,Finland,Male,0,7.34
49362,95,Nepal,Male,0,4.06
84792,86,Peru,Female,0,5.59
95769,96,Slovakia,Female,1,6.45
67489,59,China,Female,0,4.9
12652,26,Georgia,Female,0,3.95
47755,66,Comoros,Male,0,3.65
67129,91,Singapore,Male,0,6.3
91237,80,Laos,Male,0,4.57
65925,66,Bangladesh,Male,0,4.63
57673,18,China,Female,0,4.81
85207,39,Senegal,Male,0,3.89
54791,21,Kyrgyzstan,Male,0,4.92
20435,49,Latvia,Female,0,4.85
64784,68,Taiwan,Female,0,6
37919,87,Sweden,Female,1,7.84
20306,65,Tunisia,Female,0,4.59
33045,59,Slovakia,Male,0,5.93
62778,36,Austria,Male,0,7.16
48821,53,Belgium,Female,1,7
10779,96,Cameroon,Male,0,4.37
22662,78,Senegal,Female,0,3.84
58089,93,New Zealand,Female,0,7.1
30873,85,Trinidad and Tobago,Female,0,6.36
85601,40,Canada,Male,0,7.32
97946,25,Venezuela,Male,0,6.86
34905,53,Greece,Male,0,5.31
43156,62,Peru,Male,0,5.72
39855,47,Hungary,Female,0,4.68
69311,43,Guinea,Male,0,3.85
89329,41,United Arab Emirates,Male,1,7.34
30184,88,Vietnam,Female,0,5.5
86953,86,Djibouti,Male,0,4.64
42797,50,Nicaragua,Male,0,5.46
18642,48,Oman,Female,1,7.32
21778,77,Mali,Female,0,4.24
62122,95,Colombia,Male,0,6.18
90309,39,Switzerland,Male,0,7.5
86261,42,Hong Kong,Female,0,5.36
98891,75,Malta,Male,1,6.28
48556,94,Zambia,Female,0,4.88
